,X1 Real EU g,X1 0-Z:0-Z,X2 Real EU g,X2 0-Z:0-Z
4453,0.010403229274467435,0.01414731845611706,0.010403229274467435,0.011173552970993539
4454,0.010405565503812735,0.0037182541316934156,0.010405565503812735,0.005329768278626418
4455,0.010407901733158035,-0.012146399450639852,0.010407901733158035,-0.005578432315666019
4456,0.010410237962503234,-0.014651653644455762,0.010410237962503234,-0.015810607732081854
4457,0.010412574191848534,-0.014786048644456562,0.010412574191848534,-0.018974160509906367
4458,0.010414910421193834,-0.010492010538848845,0.010414910421193834,-0.00836278707116273
4459,0.010417246650539034,0.00467202659778292,0.010417246650539034,0.0006428881261334022
4460,0.010419582879884334,0.01438327239213856,0.010419582879884334,0.018571324813102662
4461,0.010421919109229634,0.013847241917448058,0.010421919109229634,0.011072819206525138
4462,0.010424255338574835,0.013256704319728455,0.010424255338574835,0.010524665785276036
4463,0.010426591567920135,-0.001198659242130505,0.010426591567920135,0.002618753062680309
4464,0.010428927797265435,-0.013921764052089959,0.010428927797265435,-0.006954607971144824
4465,0.010431264026610635,-0.014567446666952361,0.010431264026610635,-0.01831139409476946
4466,0.010433600255955935,-0.014510026287699861,0.010433600255955935,-0.015659831628873255
4467,0.010435936485301235,-0.0067873060832359285,0.010435936485301235,-0.00589749853063352
4468,0.010438272714646434,0.008893753831789837,0.010438272714646434,0.006457318237478323
4469,0.010440608943991734,0.01428664567817616,0.010440608943991734,0.016347286029793354
4470,0.010442945173337034,0.014106080769278658,0.010442945173337034,0.006884769559286223
4471,0.010445281402682235,0.010076617608005843,0.010445281402682235,0.008074247384834228
4472,0.010447617632027536,-0.0056750943442682245,0.010447617632027536,-0.0011042080725604038
4473,0.010449953861372834,-0.013991191704229059,0.010449953861372834,-0.00915802015239453
4474,0.010452290090718035,-0.014662386367744662,0.010452290090718035,-0.017838478603508463
4475,0.010454626320063335,-0.011844681728086651,0.010454626320063335,-0.009690759647702133
4476,0.010456962549408534,-0.0007632649245976033,0.010456962549408534,-0.0015777788608761054
4477,0.010459298778753835,0.011759569312530851,0.010459298778753835,0.011064762319787239
4478,0.010461635008099135,0.014062156495387359,0.010461635008099135,0.009782654597014533
4479,0.010463971237444334,0.012680355221174753,0.010463971237444334,0.0049799147122118175
4480,0.010466307466789634,0.003088808089621713,0.010466307466789634,0.0008708484077829031
4481,0.010468643696134934,-0.008183330538236234,0.010468643696134934,-0.003834462750632513
4482,0.010470979925480135,-0.013025893172754155,0.010470979925480135,-0.013290105757142045
4483,0.010473316154825435,-0.011686258557389948,0.010473316154825435,-0.010927261719498538
4484,0.010475652384170735,-0.00470012366588262,0.010475652384170735,-0.0036279008068509128
4485,0.010477988613515935,0.006378450638084527,0.010477988613515935,0.006459074336383923
4486,0.010480324842861235,0.013334792468259355,0.010480324842861235,0.009948823025932134
4487,0.010482661072206535,0.012033879883530451,0.010482661072206535,0.004066133614728914
4488,0.010484997301551734,0.005039505319951722,0.010484997301551734,-0.0003512572777765012
4489,0.010487333530897034,-0.0045094410131668195,0.010487333530897034,-0.003276476903530511
4490,0.010489669760242334,-0.010112368786153143,0.010489669760242334,-0.009673714904203733
4491,0.010492005989587534,-0.010127563671663344,0.010492005989587534,-0.01135478000202734
4492,0.010494342218932834,-0.004939176962186821,0.010494342218932834,-0.0033779385958355116
4493,0.010496678448278134,0.004543372644803919,0.010496678448278134,0.0035555343577762123
4494,0.010499014677623335,0.012585123203856654,0.010499014677623335,0.010586587171902436
4495,0.010501350906968635,0.012413987980175251,0.010501350906968635,0.007124738422716324
4496,0.010503687136313935,0.005395586484529922,0.010503687136313935,0.0010853919074914036
4497,0.010506023365659135,-0.0045263120738403195,0.010506023365659135,-0.0036671125189919125
4498,0.010508359595004435,-0.011045677856806546,0.010508359595004435,-0.010440718641527236
4499,0.010510695824349735,-0.011608788484903048,0.010510695824349735,-0.015291729105996053
4500,0.010513032053694934,-0.006818791421913328,0.010513032053694934,-0.005314061129528118
4501,0.010515368283040234,0.0032622285844478138,0.010515368283040234,0.0014868865673579052
4502,0.010517704512385534,0.012787909123233354,0.010517704512385534,0.011173878054493238
4503,0.010520040741730735,0.01404829871025686,0.010520040741730735,0.012360252466630943
4504,0.010522376971076036,0.00969548640352074,0.010522376971076036,0.0052767715680803184
4505,0.010524713200421235,-0.0029657354004787124,0.010524713200421235,-0.0008011018644133027
4506,0.010527049429766535,-0.012483323973742652,0.010527049429766535,-0.00866210419351763
4507,0.010529385659111835,-0.014585964175684961,0.010529385659111835,-0.019012030037597966
4508,0.010531721888457034,-0.01188292936368225,0.010531721888457034,-0.011967850762156342
4509,0.010534058117802335,-0.0025812905528340107,0.010534058117802335,-0.0030438180987982103
4510,0.010536394347147635,0.010614546901484745,0.010536394347147635,0.007675936396742126
4511,0.010538730576492834,0.014234983686756362,0.010538730576492834,0.016446946262704355
4512,0.010541066805838134,0.013932112800281359,0.010541066805838134,0.010033096333192335
4513,0.010543403035183434,0.0057890463862170245,0.010543403035183434,0.006024249775198021
4514,0.010545739264528635,-0.010295951615453944,0.010545739264528635,-0.004030518071303014
4515,0.010548075493873935,-0.014787403704961863,0.010548075493873935,-0.013859775170025648
4516,0.010550411723219235,-0.014641353202808962,0.010550411723219235,-0.019561250510334666
4517,0.010552747952564435,-0.011189514928316846,0.010552747952564435,-0.008754908512620129
4518,0.010555084181909735,0.002748242925211812,0.010555084181909735,-0.0012122868611030041
4519,0.010557420411255035,0.01389159971161076,0.010557420411255035,0.016528518460885256
